entity_gold_id,document_id,chunk_id,pmid,pmcid,entity_id,entity_type,entity_text,normalized_name,aliases,category,mesh_id,icd10,drugbank_id,unit,normal_range,description,evidence_text,evidence_section,evidence_start_char,evidence_end_char,annotator,annotation_status,notes
silver_entity:dafb4a2705b89a9b,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:cholesterol,Biomarker,Cholesterol,Cholesterol,,,,,,,,,cholesterol,RESULTS,6226,6237,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Cholesterol is explicitly discussed as a lipid biomarker with elevated levels.
silver_entity:5f3872c757a8f6ad,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:cytokines,Biomarker,Cytokines,Cytokines,,,,,,,,,cytokines,RESULTS,10833,10842,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Cytokines are explicitly mentioned as proposed markers for risk factor analysis.
silver_entity:91a45fb8874fe9d2,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:ldl_cholesterol,Biomarker,LDL-C,Low-density lipoprotein cholesterol,,,,,,,,,LDL-C,RESULTS,8592,8597,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly discusses LDL-C; normalized from abbreviation to LDL cholesterol.
silver_entity:5a355d2388178d8f,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:non_hdl_cholesterol,Biomarker,Non-HDL Cholesterol,Non-HDL Cholesterol,,,,,,,,,non-HDL cholesterol,RESULTS,8956,8975,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Non-HDL cholesterol is explicitly discussed as a risk-prediction biomarker.
silver_entity:1f27d9f8d39cd577,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:remnant_particles,Biomarker,remnant particles,Remnant lipoprotein particles,,,,,,,,,remnant particles,RESULTS,9974,9991,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Remnant particles are explicitly discussed as contributors to CVD; normalized to the biomedical concept of remnant lipoprotein particles.
silver_entity:ba5cd5e6e2695fac,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,biomarker:triglycerides,Biomarker,Triglycerides,Triglycerides,,,,,,,,,triglycerides,RESULTS,9285,9298,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Triglycerides are explicitly discussed in lipoprotein metabolism and lipid elevation.
silver_entity:712335ab7d4697a9,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:atherosclerosis,Condition,Atherosclerosis,Atherosclerosis,,,,,,,,,atherosclerosis,RESULTS,9097,9112,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Atherosclerosis is explicitly mentioned as a disease process formed by lipoprotein fractions.
silver_entity:cad4c3447666b4c1,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:cardiovascular_disease,Condition,CVD,Cardiovascular disease,,,,,,,,,CVD,RESULTS,6000,6003,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk repeatedly uses CVD in cardiovascular risk context; normalized from abbreviation.
silver_entity:98fd74b4f6791813,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:diabetes,Condition,Diabetes,Diabetes,,,,,,,,,diabetes,RESULTS,7329,7337,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Diabetes is explicitly listed as a contributor to secondary hyperlipidemia.
silver_entity:8f21f8865cc56b30,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:hiv_infection,Condition,HIV,HIV infection,,,,,,,,,HIV,RESULTS,7369,7372,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The sentence refers to HIV and 'the infection' contributing to lipid abnormalities; normalized to HIV infection.
silver_entity:d33e6f38b4abd03a,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:hypercholesterolemia,Condition,high cholesterol,Hypercholesterolemia,,,,,,,,,high cholesterol,RESULTS,6984,7000,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=High cholesterol is explicitly discussed; normalized to hypercholesterolemia.
silver_entity:94f4137fea1b6996,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:hypothyroidism,Condition,Hypothyroidism,Hypothyroidism,,,,,,,,,hypothyroidism,RESULTS,7004,7018,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Hypothyroidism is explicitly described as an important secondary cause of high cholesterol.
silver_entity:d6b58d1479edcfe9,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:lipid_abnormalities,Condition,lipid abnormalities,Dyslipidemia,,,,,,,,,lipid abnormalities,RESULTS,7483,7502,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The phrase denotes abnormal lipid status; normalized to the standard condition term dyslipidemia.
silver_entity:38dd2f839f054ff6,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:premature_cardiovascular_disease,Condition,premature CVD,Premature cardiovascular disease,,,,,,,,,premature CVD,RESULTS,5990,6003,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly mentions premature CVD; normalized from abbreviation.
silver_entity:b82269647b171ae7,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:renal_disease,Condition,Renal Disease,Renal Disease,,,,,,,,,renal disease,RESULTS,7339,7352,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Renal disease is explicitly listed as a contributor to secondary hyperlipidemia.
silver_entity:af46b059cc6d42a6,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:secondary_hyperlipidemia,Condition,Secondary Hyperlipidemia,Secondary Hyperlipidemia,,,,,,,,,secondary hyperlipidemia,RESULTS,7296,7320,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Secondary hyperlipidemia is explicitly mentioned as a biomedical condition.
silver_entity:0ae51c1968b2d48b,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,condition:statin_induced_myopathy,Condition,statin induced myopathy,Statin-induced myopathy,,,,,,,,,statin induced myopathy,RESULTS,7240,7263,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The condition is explicitly mentioned; normalized punctuation/capitalization.
silver_entity:f485571b33558a07,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,drug:lipid_lowering_agents,Drug,Lipid Lowering Agents,Lipid Lowering Agents,,,,,,,,,lipid lowering agents,RESULTS,6758,6779,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Lipid lowering agents are explicitly mentioned as a therapeutic drug class.
silver_entity:5950314e2ecdb4bd,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,drug:protease_inhibitors,Drug,Protease Inhibitors,Protease Inhibitors,,,,,,,,,protease inhibitors,RESULTS,7445,7464,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Protease inhibitors are explicitly mentioned as drugs that can contribute to lipid abnormalities.
silver_entity:7737304453fc3153,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,drug:statins,Drug,Statins,Statins,,,,,,,,,statins,RESULTS,8603,8610,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Statins are explicitly discussed in relation to LDL-C lowering and CVD outcomes.
silver_entity:2b39efdc549ec3d2,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,riskfactor:alcoholism,RiskFactor,Alcoholism,Alcoholism,,,,,,,,,alcoholism,RESULTS,7357,7367,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Alcoholism is explicitly listed as a contributor/risk factor for secondary hyperlipidemia.
silver_entity:e693e2103e969016,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,riskfactor:hyperlipidemia,Condition,hyperlipidemia,Hyperlipidemia,,,,,,,,,hyperlipidemia,RESULTS,5948,5962,frontier / openai / gpt-5.5,accepted,llm_adjudication=revised; reason=Hyperlipidemia is explicitly discussed as a lipid disorder; condition is the more appropriate entity type than RiskFactor.
silver_entity:466c4de469a5b2ab,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,riskfactor:reduced_thyroid_hormone_concentrations,RiskFactor,Reduced Thyroid Hormone Concentrations,Reduced Thyroid Hormone Concentrations,,,,,,,,,reduced thyroid hormone concentrations,RESULTS,7180,7218,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=The chunk explicitly states reduced thyroid hormone concentrations increase the risk of statin-induced myopathy.
silver_entity:7821e4fa86f61b3c,paper:PMC3572442,PMC3572442-chunk-0002,,PMC3572442,symptom:xanthomas,Symptom,Xanthomas,Xanthomas,,,,,,,,,xanthomas,RESULTS,6632,6641,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Xanthomas are explicitly listed as physical findings/clues for genetic lipid syndromes.
silver_entity:21e0783128a79014,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:apolipoprotein_a_i,Biomarker,apolipoproteins B and A–I,Apolipoprotein A-I,,,,,,,,,apolipoproteins B and A–I,METHODS,11535,11560,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted_with_normalization; reason=The coordinated phrase explicitly includes apolipoprotein A-I as an additional biomarker measure, though the mention is elided/plural and uses an en dash."
silver_entity:e361bda483f16c72,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:apolipoprotein_b,Biomarker,apolipoproteins B and A–I,Apolipoprotein B,,,,,,,,,apolipoproteins B and A–I,METHODS,11535,11560,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted_with_normalization; reason=The coordinated phrase explicitly includes apolipoprotein B as an additional biomarker measure, though the surface mention is plural/elided."
silver_entity:e25ce5e9d76b51c7,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:cholesterol,Biomarker,cholesterol,Cholesterol,,,,,,,,,cholesterol,METHODS,13885,13896,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Cholesterol is explicitly mentioned as a measured lipid/biomarker in patients with elevated cholesterol.
silver_entity:09ee4c3c20712d6d,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:homocysteine,Biomarker,homocysteine,Homocysteine,,,,,,,,,homocysteine,METHODS,12663,12675,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Homocysteine is explicitly mentioned as a marker reduced by folic acid.
silver_entity:04a92108cac534aa,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:ldl_cholesterol,Biomarker,LDL cholesterol,LDL cholesterol,,,,,,,,,LDL cholesterol,METHODS,13912,13927,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=LDL cholesterol is explicitly mentioned as a treatment-goal biomarker.
silver_entity:b3b1fb9fb1e67057,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:lipoprotein_a,Biomarker,lipoprotein(a),Lipoprotein(a),,,,,,,,,lipoprotein(a),METHODS,11562,11576,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Lipoprotein(a) is explicitly listed as an additional biomarker measure.
silver_entity:b88a5274032bed85,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:lipoprotein_associated_phospholipase_a2,Biomarker,lipoprotein-associated phospholipase A2,Lipoprotein-associated phospholipase A2,,,,,,,,,lipoprotein-associated phospholipase A2,METHODS,11582,11621,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Lipoprotein-associated phospholipase A2 is explicitly listed as an additional biomarker measure.
silver_entity:d8a26b7ae31d1580,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:total_cholesterol,Biomarker,total cholesterol,Total cholesterol,,,,,,,,,total cholesterol,METHODS,14046,14063,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Total cholesterol is explicitly discussed as a lipid biomarker tracked in population surveys.
silver_entity:62508a7193699cc8,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,biomarker:triglycerides,Biomarker,TG,Triglycerides,,,,,,,,,TG,METHODS,15117,15119,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The text explicitly mentions 'TG' in a lipid context; this abbreviation is normalized to triglycerides.
silver_entity:9bb97eaccc2b4b0a,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,condition:cardiovascular_disease,Condition,CVD,Cardiovascular disease,,,,,,,,,CVD,METHODS,11223,11226,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly mentions CVD as the disease outcome/risk condition; the candidate full form is normalized from the abbreviation.
silver_entity:b867cbf23ff8a9d4,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,condition:familial_combined_hyperlipidemia,Condition,familial combined hyperlipidemia,Familial combined hyperlipidemia,,,,,,,,,familial combined hyperlipidemia,METHODS,16424,16456,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Familial combined hyperlipidemia is explicitly mentioned as a patient condition relevant to statin selection.
silver_entity:13a2b3ec500e6ccd,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,condition:heterozygous_familial_hyperlipidemia,Condition,heterozygous familial hyperlipidemia,Heterozygous familial hyperlipidemia,,,,,,,,,heterozygous familial hyperlipidemia,METHODS,16583,16619,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Heterozygous familial hyperlipidemia is explicitly mentioned as a condition in which xanthomas confer additional CVD risk.
silver_entity:832236e89bdf3036,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,condition:hyperlipidemia,Condition,hyperlipidemia,Hyperlipidemia,,,,,,,,,hyperlipidemia,METHODS,16800,16814,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Hyperlipidemia is explicitly mentioned as the condition for which statins are preferred treatment; the evidence span uses the standalone mention rather than the nested occurrence inside a longer familial-condition name.
silver_entity:32c2037006fdf1f4,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,drug:atorvastatin,Drug,atorvastatin,Atorvastatin,,,,,,,,,atorvastatin,METHODS,15994,16006,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Atorvastatin is explicitly mentioned as one of the stronger LDL-reducing statins.
silver_entity:c51399a68072110b,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,drug:folic_acid,Drug,folic acid,Folic acid,,,,,,,,,folic acid,METHODS,12644,12654,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Folic acid is explicitly mentioned as reducing homocysteine in meta-analyses.
silver_entity:e2166f91c472e20d,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,drug:rosuvastatin,Drug,rosuvastatin,Rosuvastatin,,,,,,,,,rosuvastatin,METHODS,16011,16023,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Rosuvastatin is explicitly mentioned as one of the stronger LDL-reducing statins.
silver_entity:d924d2b3903f6058,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,drug:statins,Drug,statins,Statins,,,,,,,,,statins,METHODS,15688,15695,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Statins are explicitly described as the preferred medical treatment for most patients.
silver_entity:050cf3b9198fea73,paper:PMC3572442,PMC3572442-chunk-0003,,PMC3572442,riskfactor:xanthomas,RiskFactor,xanthomas,Xanthomas,,,,,,,,,xanthomas,METHODS,16570,16579,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted; reason=The presence of xanthomas is explicitly stated to confer additional CVD risk, supporting its annotation as a risk factor in this context."
silver_entity:2c737a6f3268b22c,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,biomarker:ldl_cholesterol,Biomarker,LDL-C,LDL cholesterol,,,,,,,,,LDL-C,METHODS,17006,17011,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly mentions LDL-C multiple times; normalize the abbreviation to LDL cholesterol.
silver_entity:56587c0b02a778ea,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,biomarker:plasma_lipids,Biomarker,Plasma lipids,Plasma lipids,,,,,,,,,plasma lipids,METHODS,17872,17885,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit biomarker class discussed as being reduced by complementary products.
silver_entity:308d45ea5fcc4e94,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,condition:atherosclerosis,Condition,Atherosclerosis,Atherosclerosis,,,,,,,,,atherosclerosis,METHODS,21106,21121,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit disease/pathologic condition mentioned in the chunk.
silver_entity:046b18a194d9ff89,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,condition:cardiovascular_disease,Condition,CVD,Cardiovascular disease,,,,,,,,,CVD,METHODS,16639,16642,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk uses the abbreviation CVD as a standalone cardiovascular disease concept.
silver_entity:d0997ec0a86ed49c,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,condition:coronary_disease,Condition,Coronary disease,Coronary disease,,,,,,,,,coronary disease,METHODS,21125,21141,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit condition mentioned in coronary disease patients.
silver_entity:3ffcdb4901029e6f,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,condition:heterozygous_familial_hyperlipidemia,Condition,Heterozygous familial hyperlipidemia,Heterozygous familial hyperlipidemia,,,,,,,,,heterozygous familial hyperlipidemia,METHODS,16583,16619,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Explicit inherited lipid disorder mentioned in the chunk.
silver_entity:fb711e9c0f6600f3,paper:PMC3572442,PMC3572442-chunk-0004,,PMC3572442,condition:hyperlipidemia,Condition,Hyperlipidemia,Hyperlipidemia,,,,,,,,,hyperlipidemia,METHODS,16800,16814,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Hyperlipidemia is explicitly mentioned as the treatment target; use the standalone occurrence rather than the subspan inside familial hyperlipidemia.
